#Station Long Name,DARLING RIVER AT LAKE MENINDEE - STORAGE GAUGE
#Station Number,425022
#Station Location Latitude,-32.2956
#Station Location Longitude,142.3682
#Parameter Type Name,Storage Level
#Timeseries Name,PR02AHDQaQc.Merged.DailyMean.24HR
#Unit Name,meter
#DATA_OWNER_NAME,NSW - NSW Department of Industry – Lands and Water
#Rows,7625
#Timestamp,Value,Quality Code,Interpolation Type
2004-08-07T00:00:00.000+10:00,53.300,140,603
2004-08-08T00:00:00.000+10:00,53.300,140,603
2004-08-09T00:00:00.000+10:00,53.300,140,603
2004-08-10T00:00:00.000+10:00,53.300,140,603
2004-08-11T00:00:00.000+10:00,53.300,140,603
2004-08-12T00:00:00.000+10:00,53.300,140,603
2004-08-13T00:00:00.000+10:00,53.300,140,603
2004-08-14T00:00:00.000+10:00,53.300,140,603
2004-08-15T00:00:00.000+10:00,53.300,140,603
2004-08-16T00:00:00.000+10:00,53.300,140,603
2004-08-17T00:00:00.000+10:00,53.300,140,603
2004-08-18T00:00:00.000+10:00,53.300,140,603
2004-08-19T00:00:00.000+10:00,53.300,140,603
2004-08-20T00:00:00.000+10:00,53.300,140,603
2004-08-21T00:00:00.000+10:00,53.300,140,603
2004-08-22T00:00:00.000+10:00,53.300,140,603
2004-08-23T00:00:00.000+10:00,53.300,140,603
2004-08-24T00:00:00.000+10:00,53.300,140,603
2004-08-25T00:00:00.000+10:00,53.300,140,603
2004-08-26T00:00:00.000+10:00,53.300,140,603
2004-08-27T00:00:00.000+10:00,53.300,140,603
2004-08-28T00:00:00.000+10:00,53.300,140,603
2004-08-29T00:00:00.000+10:00,53.300,140,603
2004-08-30T00:00:00.000+10:00,53.300,140,603
2004-08-31T00:00:00.000+10:00,53.300,140,603
2004-09-01T00:00:00.000+10:00,53.300,140,603
2004-09-02T00:00:00.000+10:00,53.300,140,603
2004-09-03T00:00:00.000+10:00,53.300,140,603
2004-09-04T00:00:00.000+10:00,53.300,140,603
2004-09-05T00:00:00.000+10:00,53.300,140,603
2004-09-06T00:00:00.000+10:00,53.300,140,603
2004-09-07T00:00:00.000+10:00,53.300,140,603
2004-09-08T00:00:00.000+10:00,53.300,140,603
2004-09-09T00:00:00.000+10:00,53.300,140,603
2004-09-10T00:00:00.000+10:00,53.300,140,603
2004-09-11T00:00:00.000+10:00,53.300,140,603
2004-09-12T00:00:00.000+10:00,53.300,140,603
2004-09-13T00:00:00.000+10:00,53.300,140,603
2004-09-14T00:00:00.000+10:00,53.300,140,603
2004-09-15T00:00:00.000+10:00,53.300,140,603
2004-09-16T00:00:00.000+10:00,53.300,140,603
2004-09-17T00:00:00.000+10:00,53.300,140,603
2004-09-18T00:00:00.000+10:00,53.300,140,603
2004-09-19T00:00:00.000+10:00,53.300,140,603
2004-09-20T00:00:00.000+10:00,53.300,140,603
2004-09-21T00:00:00.000+10:00,53.300,140,603
2004-09-22T00:00:00.000+10:00,53.300,140,603
2004-09-23T00:00:00.000+10:00,53.300,140,603
2004-09-24T00:00:00.000+10:00,53.300,140,603
2004-09-25T00:00:00.000+10:00,53.300,140,603
2004-09-26T00:00:00.000+10:00,53.300,140,603
2004-09-27T00:00:00.000+10:00,53.300,140,603
2004-09-28T00:00:00.000+10:00,53.300,140,603
2004-09-29T00:00:00.000+10:00,53.300,140,603
2004-09-30T00:00:00.000+10:00,53.300,140,603
2004-10-01T00:00:00.000+10:00,53.300,140,603
2004-10-02T00:00:00.000+10:00,53.300,140,603
2004-10-03T00:00:00.000+10:00,53.300,140,603
2004-10-04T00:00:00.000+10:00,53.300,140,603
2004-10-05T00:00:00.000+10:00,53.300,140,603
2004-10-06T00:00:00.000+10:00,53.300,140,603
2004-10-07T00:00:00.000+10:00,53.300,140,603
2004-10-08T00:00:00.000+10:00,53.300,140,603
2004-10-09T00:00:00.000+10:00,53.300,140,603
2004-10-10T00:00:00.000+10:00,53.300,140,603
2004-10-11T00:00:00.000+10:00,53.300,140,603
2004-10-12T00:00:00.000+10:00,53.300,140,603
2004-10-13T00:00:00.000+10:00,53.300,140,603
2004-10-14T00:00:00.000+10:00,53.300,140,603
2004-10-15T00:00:00.000+10:00,53.300,140,603
2004-10-16T00:00:00.000+10:00,53.300,140,603
2004-10-17T00:00:00.000+10:00,53.300,140,603
2004-10-18T00:00:00.000+10:00,53.300,140,603
2004-10-19T00:00:00.000+10:00,53.300,140,603
2004-10-20T00:00:00.000+10:00,53.300,140,603
2004-10-21T00:00:00.000+10:00,53.300,140,603
2004-10-22T00:00:00.000+10:00,53.300,140,603
2004-10-23T00:00:00.000+10:00,53.300,140,603
2004-10-24T00:00:00.000+10:00,53.300,140,603
2004-10-25T00:00:00.000+10:00,53.300,140,603
2004-10-26T00:00:00.000+10:00,53.300,140,603
2004-10-27T00:00:00.000+10:00,53.300,140,603
2004-10-28T00:00:00.000+10:00,53.300,140,603
2004-10-29T00:00:00.000+10:00,53.300,140,603
2004-10-30T00:00:00.000+10:00,53.300,140,603
2004-10-31T00:00:00.000+10:00,53.300,140,603
2004-11-01T00:00:00.000+10:00,53.300,140,603
2004-11-02T00:00:00.000+10:00,53.300,140,603
2004-11-03T00:00:00.000+10:00,53.300,140,603
2004-11-04T00:00:00.000+10:00,53.300,140,603
2004-11-05T00:00:00.000+10:00,53.300,140,603
2004-11-06T00:00:00.000+10:00,53.300,140,603
2004-11-07T00:00:00.000+10:00,53.300,140,603
2004-11-08T00:00:00.000+10:00,53.300,140,603
2004-11-09T00:00:00.000+10:00,53.300,140,603
2004-11-10T00:00:00.000+10:00,53.300,140,603
2004-11-11T00:00:00.000+10:00,53.300,140,603
2004-11-12T00:00:00.000+10:00,53.300,140,603
2004-11-13T00:00:00.000+10:00,53.300,140,603
2004-11-14T00:00:00.000+10:00,53.300,140,603
2004-11-15T00:00:00.000+10:00,53.300,140,603
2004-11-16T00:00:00.000+10:00,53.300,140,603
2004-11-17T00:00:00.000+10:00,53.300,140,603
2004-11-18T00:00:00.000+10:00,53.300,140,603
2004-11-19T00:00:00.000+10:00,53.300,140,603
2004-11-20T00:00:00.000+10:00,53.300,140,603
2004-11-21T00:00:00.000+10:00,53.300,140,603
2004-11-22T00:00:00.000+10:00,53.300,140,603
2004-11-23T00:00:00.000+10:00,53.300,140,603
2004-11-24T00:00:00.000+10:00,53.300,140,603
2004-11-25T00:00:00.000+10:00,53.300,140,603
2004-11-26T00:00:00.000+10:00,53.300,140,603
2004-11-27T00:00:00.000+10:00,53.300,140,603
2004-11-28T00:00:00.000+10:00,53.300,140,603
2004-11-29T00:00:00.000+10:00,53.300,140,603
2004-11-30T00:00:00.000+10:00,53.300,140,603
2004-12-01T00:00:00.000+10:00,53.300,140,603
2004-12-02T00:00:00.000+10:00,53.300,140,603
2004-12-03T00:00:00.000+10:00,53.300,140,603
2004-12-04T00:00:00.000+10:00,53.300,140,603
2004-12-05T00:00:00.000+10:00,53.300,140,603
2004-12-06T00:00:00.000+10:00,53.300,140,603
2004-12-07T00:00:00.000+10:00,53.300,140,603
2004-12-08T00:00:00.000+10:00,53.300,140,603
2004-12-09T00:00:00.000+10:00,53.300,140,603
2004-12-10T00:00:00.000+10:00,53.300,140,603
2004-12-11T00:00:00.000+10:00,53.300,140,603
2004-12-12T00:00:00.000+10:00,53.300,140,603
2004-12-13T00:00:00.000+10:00,53.300,140,603
2004-12-14T00:00:00.000+10:00,53.300,140,603
2004-12-15T00:00:00.000+10:00,53.300,140,603
2004-12-16T00:00:00.000+10:00,53.300,140,603
2004-12-17T00:00:00.000+10:00,53.300,140,603
2004-12-18T00:00:00.000+10:00,53.300,140,603
2004-12-19T00:00:00.000+10:00,53.300,140,603
2004-12-20T00:00:00.000+10:00,53.300,140,603
2004-12-21T00:00:00.000+10:00,53.300,140,603
2004-12-22T00:00:00.000+10:00,53.300,140,603
2004-12-23T00:00:00.000+10:00,53.300,140,603
2004-12-24T00:00:00.000+10:00,53.300,140,603
2004-12-25T00:00:00.000+10:00,53.300,140,603
2004-12-26T00:00:00.000+10:00,53.300,140,603
2004-12-27T00:00:00.000+10:00,53.300,140,603
2004-12-28T00:00:00.000+10:00,53.300,140,603
2004-12-29T00:00:00.000+10:00,53.300,140,603
2004-12-30T00:00:00.000+10:00,53.300,140,603
2004-12-31T00:00:00.000+10:00,53.300,140,603
2005-01-01T00:00:00.000+10:00,53.300,140,603
2005-01-02T00:00:00.000+10:00,53.300,140,603
2005-01-03T00:00:00.000+10:00,53.300,140,603
2005-01-04T00:00:00.000+10:00,53.300,140,603
2005-01-05T00:00:00.000+10:00,53.300,140,603
2005-01-06T00:00:00.000+10:00,53.300,140,603
2005-01-07T00:00:00.000+10:00,53.300,140,603
2005-01-08T00:00:00.000+10:00,53.300,140,603
2005-01-09T00:00:00.000+10:00,53.300,140,603
2005-01-10T00:00:00.000+10:00,53.300,140,603
2005-01-11T00:00:00.000+10:00,53.300,140,603
2005-01-12T00:00:00.000+10:00,53.300,140,603
2005-01-13T00:00:00.000+10:00,53.300,140,603
2005-01-14T00:00:00.000+10:00,53.300,140,603
2005-01-15T00:00:00.000+10:00,53.300,140,603
2005-01-16T00:00:00.000+10:00,53.300,140,603
2005-01-17T00:00:00.000+10:00,53.300,140,603
2005-01-18T00:00:00.000+10:00,53.300,140,603
2005-01-19T00:00:00.000+10:00,53.300,140,603
2005-01-20T00:00:00.000+10:00,53.300,140,603
2005-01-21T00:00:00.000+10:00,53.300,140,603
2005-01-22T00:00:00.000+10:00,53.300,140,603
2005-01-23T00:00:00.000+10:00,53.300,140,603
2005-01-24T00:00:00.000+10:00,53.300,140,603
2005-01-25T00:00:00.000+10:00,53.300,140,603
2005-01-26T00:00:00.000+10:00,53.300,140,603
2005-01-27T00:00:00.000+10:00,53.300,140,603
2005-01-28T00:00:00.000+10:00,53.300,140,603
2005-01-29T00:00:00.000+10:00,53.300,140,603
2005-01-30T00:00:00.000+10:00,53.300,140,603
2005-01-31T00:00:00.000+10:00,53.300,140,603
2005-02-01T00:00:00.000+10:00,53.300,140,603
2005-02-02T00:00:00.000+10:00,53.300,140,603
2005-02-03T00:00:00.000+10:00,53.300,140,603
2005-02-04T00:00:00.000+10:00,53.300,140,603
2005-02-05T00:00:00.000+10:00,53.300,140,603
2005-02-06T00:00:00.000+10:00,53.300,140,603
2005-02-07T00:00:00.000+10:00,53.300,140,603
2005-02-08T00:00:00.000+10:00,53.300,140,603
2005-02-09T00:00:00.000+10:00,53.300,140,603
2005-02-10T00:00:00.000+10:00,53.300,140,603
2005-02-11T00:00:00.000+10:00,53.300,140,603
2005-02-12T00:00:00.000+10:00,53.300,140,603
2005-02-13T00:00:00.000+10:00,53.300,140,603
2005-02-14T00:00:00.000+10:00,53.300,140,603
2005-02-15T00:00:00.000+10:00,53.300,140,603
2005-02-16T00:00:00.000+10:00,53.300,140,603
2005-02-17T00:00:00.000+10:00,53.300,140,603
2005-02-18T00:00:00.000+10:00,53.300,140,603
2005-02-19T00:00:00.000+10:00,53.300,140,603
2005-02-20T00:00:00.000+10:00,53.300,140,603
2005-02-21T00:00:00.000+10:00,53.300,140,603
2005-02-22T00:00:00.000+10:00,53.300,140,603
2005-02-23T00:00:00.000+10:00,53.300,140,603
2005-02-24T00:00:00.000+10:00,53.300,140,603
2005-02-25T00:00:00.000+10:00,53.300,140,603
2005-02-26T00:00:00.000+10:00,53.300,140,603
2005-02-27T00:00:00.000+10:00,53.300,140,603
2005-02-28T00:00:00.000+10:00,53.300,140,603
2005-03-01T00:00:00.000+10:00,53.300,140,603
2005-03-02T00:00:00.000+10:00,53.300,140,603
2005-03-03T00:00:00.000+10:00,53.300,140,603
2005-03-04T00:00:00.000+10:00,53.300,140,603
2005-03-05T00:00:00.000+10:00,53.300,140,603
2005-03-06T00:00:00.000+10:00,53.300,140,603
2005-03-07T00:00:00.000+10:00,53.300,140,603
2005-03-08T00:00:00.000+10:00,53.300,140,603
2005-03-09T00:00:00.000+10:00,53.300,140,603
2005-03-10T00:00:00.000+10:00,53.300,140,603
2005-03-11T00:00:00.000+10:00,53.300,140,603
2005-03-12T00:00:00.000+10:00,53.300,140,603
2005-03-13T00:00:00.000+10:00,53.300,140,603
2005-03-14T00:00:00.000+10:00,53.300,140,603
2005-03-15T00:00:00.000+10:00,53.300,140,603
2005-03-16T00:00:00.000+10:00,53.300,140,603
2005-03-17T00:00:00.000+10:00,53.300,140,603
2005-03-18T00:00:00.000+10:00,53.300,140,603
2005-03-19T00:00:00.000+10:00,53.300,140,603
2005-03-20T00:00:00.000+10:00,53.300,140,603
2005-03-21T00:00:00.000+10:00,53.300,140,603
2005-03-22T00:00:00.000+10:00,53.300,140,603
2005-03-23T00:00:00.000+10:00,53.300,140,603
2005-03-24T00:00:00.000+10:00,53.300,140,603
2005-03-25T00:00:00.000+10:00,53.300,140,603
2005-03-26T00:00:00.000+10:00,53.300,140,603
2005-03-27T00:00:00.000+10:00,53.300,140,603
2005-03-28T00:00:00.000+10:00,53.300,140,603
2005-03-29T00:00:00.000+10:00,53.300,140,603
2005-03-30T00:00:00.000+10:00,53.300,140,603
2005-03-31T00:00:00.000+10:00,53.300,140,603
2005-04-01T00:00:00.000+10:00,53.300,140,603
2005-04-02T00:00:00.000+10:00,53.300,140,603
2005-04-03T00:00:00.000+10:00,53.300,140,603
2005-04-04T00:00:00.000+10:00,53.300,140,603
2005-04-05T00:00:00.000+10:00,53.300,140,603
2005-04-06T00:00:00.000+10:00,53.300,140,603
2005-04-07T00:00:00.000+10:00,53.300,140,603
2005-04-08T00:00:00.000+10:00,53.300,140,603
2005-04-09T00:00:00.000+10:00,53.300,140,603
2005-04-10T00:00:00.000+10:00,53.300,140,603
2005-04-11T00:00:00.000+10:00,53.300,140,603
2005-04-12T00:00:00.000+10:00,53.300,140,603
2005-04-13T00:00:00.000+10:00,53.300,140,603
2005-04-14T00:00:00.000+10:00,53.300,140,603
2005-04-15T00:00:00.000+10:00,53.300,140,603
2005-04-16T00:00:00.000+10:00,53.300,140,603
2005-04-17T00:00:00.000+10:00,53.300,140,603
2005-04-18T00:00:00.000+10:00,53.300,140,603
2005-04-19T00:00:00.000+10:00,53.300,140,603
2005-04-20T00:00:00.000+10:00,53.300,140,603
2005-04-21T00:00:00.000+10:00,53.300,140,603
2005-04-22T00:00:00.000+10:00,53.300,140,603
2005-04-23T00:00:00.000+10:00,53.300,140,603
2005-04-24T00:00:00.000+10:00,53.300,140,603
2005-04-25T00:00:00.000+10:00,53.300,140,603
2005-04-26T00:00:00.000+10:00,53.300,140,603
2005-04-27T00:00:00.000+10:00,53.300,140,603
2005-04-28T00:00:00.000+10:00,53.300,140,603
2005-04-29T00:00:00.000+10:00,53.300,140,603
2005-04-30T00:00:00.000+10:00,53.300,140,603
2005-05-01T00:00:00.000+10:00,53.300,140,603
2005-05-02T00:00:00.000+10:00,53.300,140,603
2005-05-03T00:00:00.000+10:00,53.300,140,603
2005-05-04T00:00:00.000+10:00,53.300,140,603
2005-05-05T00:00:00.000+10:00,53.300,140,603
2005-05-06T00:00:00.000+10:00,53.300,140,603
2005-05-07T00:00:00.000+10:00,53.300,140,603
2005-05-08T00:00:00.000+10:00,53.300,140,603
2005-05-09T00:00:00.000+10:00,53.300,140,603
2005-05-10T00:00:00.000+10:00,53.300,140,603
2005-05-11T00:00:00.000+10:00,53.300,140,603
2005-05-12T00:00:00.000+10:00,53.300,140,603
2005-05-13T00:00:00.000+10:00,53.300,140,603
2005-05-14T00:00:00.000+10:00,53.300,140,603
2005-05-15T00:00:00.000+10:00,53.300,140,603
2005-05-16T00:00:00.000+10:00,53.300,140,603
2005-05-17T00:00:00.000+10:00,53.300,140,603
2005-05-18T00:00:00.000+10:00,53.300,140,603
2005-05-19T00:00:00.000+10:00,53.300,140,603
2005-05-20T00:00:00.000+10:00,53.300,140,603
2005-05-21T00:00:00.000+10:00,53.300,140,603
2005-05-22T00:00:00.000+10:00,53.300,140,603
2005-05-23T00:00:00.000+10:00,53.300,140,603
2005-05-24T00:00:00.000+10:00,53.300,140,603
2005-05-25T00:00:00.000+10:00,53.300,140,603
2005-05-26T00:00:00.000+10:00,53.300,140,603
2005-05-27T00:00:00.000+10:00,53.300,140,603
2005-05-28T00:00:00.000+10:00,53.300,140,603
2005-05-29T00:00:00.000+10:00,53.300,140,603
2005-05-30T00:00:00.000+10:00,53.300,140,603
2005-05-31T00:00:00.000+10:00,53.300,140,603
2005-06-01T00:00:00.000+10:00,53.300,140,603
2005-06-02T00:00:00.000+10:00,53.300,140,603
2005-06-03T00:00:00.000+10:00,53.300,140,603
2005-06-04T00:00:00.000+10:00,53.300,140,603
2005-06-05T00:00:00.000+10:00,53.300,140,603
2005-06-06T00:00:00.000+10:00,53.300,140,603
2005-06-07T00:00:00.000+10:00,53.300,140,603
2005-06-08T00:00:00.000+10:00,53.300,140,603
2005-06-09T00:00:00.000+10:00,53.300,140,603
2005-06-10T00:00:00.000+10:00,53.300,140,603
2005-06-11T00:00:00.000+10:00,53.300,140,603
2005-06-12T00:00:00.000+10:00,53.300,140,603
2005-06-13T00:00:00.000+10:00,53.300,140,603
2005-06-14T00:00:00.000+10:00,53.300,140,603
2005-06-15T00:00:00.000+10:00,53.300,140,603
2005-06-16T00:00:00.000+10:00,53.300,140,603
2005-06-17T00:00:00.000+10:00,53.300,140,603
2005-06-18T00:00:00.000+10:00,53.300,140,603
2005-06-19T00:00:00.000+10:00,53.300,140,603
2005-06-20T00:00:00.000+10:00,53.300,140,603
2005-06-21T00:00:00.000+10:00,53.300,140,603
2005-06-22T00:00:00.000+10:00,53.300,140,603
2005-06-23T00:00:00.000+10:00,53.300,140,603
2005-06-24T00:00:00.000+10:00,53.300,140,603
2005-06-25T00:00:00.000+10:00,53.300,140,603
2005-06-26T00:00:00.000+10:00,53.300,140,603
2005-06-27T00:00:00.000+10:00,53.300,140,603
2005-06-28T00:00:00.000+10:00,53.300,140,603
2005-06-29T00:00:00.000+10:00,53.300,140,603
2005-06-30T00:00:00.000+10:00,53.300,140,603
2005-07-01T00:00:00.000+10:00,53.300,140,603
2005-07-02T00:00:00.000+10:00,53.300,140,603
2005-07-03T00:00:00.000+10:00,53.300,140,603
2005-07-04T00:00:00.000+10:00,53.300,140,603
2005-07-05T00:00:00.000+10:00,53.300,140,603
2005-07-06T00:00:00.000+10:00,53.300,140,603
2005-07-07T00:00:00.000+10:00,53.300,140,603
2005-07-08T00:00:00.000+10:00,53.300,140,603
2005-07-09T00:00:00.000+10:00,53.300,140,603
2005-07-10T00:00:00.000+10:00,53.300,140,603
2005-07-11T00:00:00.000+10:00,53.300,140,603
2005-07-12T00:00:00.000+10:00,53.300,140,603
2005-07-13T00:00:00.000+10:00,53.300,140,603
2005-07-14T00:00:00.000+10:00,53.300,140,603
2005-07-15T00:00:00.000+10:00,53.300,140,603
2005-07-16T00:00:00.000+10:00,53.300,140,603
2005-07-17T00:00:00.000+10:00,53.300,140,603
2005-07-18T00:00:00.000+10:00,53.300,140,603
2005-07-19T00:00:00.000+10:00,53.300,140,603
2005-07-20T00:00:00.000+10:00,53.300,140,603
2005-07-21T00:00:00.000+10:00,53.300,140,603
2005-07-22T00:00:00.000+10:00,53.300,140,603
2005-07-23T00:00:00.000+10:00,53.300,140,603
2005-07-24T00:00:00.000+10:00,53.300,140,603
2005-07-25T00:00:00.000+10:00,53.300,140,603
2005-07-26T00:00:00.000+10:00,53.300,140,603
2005-07-27T00:00:00.000+10:00,53.300,140,603
2005-07-28T00:00:00.000+10:00,53.300,140,603
2005-07-29T00:00:00.000+10:00,53.300,140,603
2005-07-30T00:00:00.000+10:00,53.300,140,603
2005-07-31T00:00:00.000+10:00,53.300,140,603
2005-08-01T00:00:00.000+10:00,53.300,140,603
2005-08-02T00:00:00.000+10:00,53.300,140,603
2005-08-03T00:00:00.000+10:00,53.300,140,603
2005-08-04T00:00:00.000+10:00,53.300,140,603
2005-08-05T00:00:00.000+10:00,53.300,140,603
2005-08-06T00:00:00.000+10:00,53.300,140,603
2005-08-07T00:00:00.000+10:00,53.300,140,603
2005-08-08T00:00:00.000+10:00,53.300,140,603
2005-08-09T00:00:00.000+10:00,53.300,140,603
2005-08-10T00:00:00.000+10:00,53.300,140,603
2005-08-11T00:00:00.000+10:00,53.300,140,603
2005-08-12T00:00:00.000+10:00,53.300,140,603
2005-08-13T00:00:00.000+10:00,53.300,140,603
2005-08-14T00:00:00.000+10:00,53.300,140,603
2005-08-15T00:00:00.000+10:00,53.300,140,603
2005-08-16T00:00:00.000+10:00,53.300,140,603
2005-08-17T00:00:00.000+10:00,53.300,140,603
2005-08-18T00:00:00.000+10:00,53.300,140,603
2005-08-19T00:00:00.000+10:00,53.300,140,603
2005-08-20T00:00:00.000+10:00,53.300,140,603
2005-08-21T00:00:00.000+10:00,53.300,140,603
2005-08-22T00:00:00.000+10:00,53.300,140,603
2005-08-23T00:00:00.000+10:00,53.300,140,603
2005-08-24T00:00:00.000+10:00,53.300,140,603
2005-08-25T00:00:00.000+10:00,53.300,140,603
2005-08-26T00:00:00.000+10:00,53.300,140,603
2005-08-27T00:00:00.000+10:00,53.300,140,603
2005-08-28T00:00:00.000+10:00,53.300,140,603
2005-08-29T00:00:00.000+10:00,53.300,140,603
2005-08-30T00:00:00.000+10:00,53.300,140,603
2005-08-31T00:00:00.000+10:00,53.300,140,603
2005-09-01T00:00:00.000+10:00,53.300,140,603
2005-09-02T00:00:00.000+10:00,53.300,140,603
2005-09-03T00:00:00.000+10:00,53.300,140,603
2005-09-04T00:00:00.000+10:00,53.300,140,603
2005-09-05T00:00:00.000+10:00,53.300,140,603
2005-09-06T00:00:00.000+10:00,53.300,140,603
2005-09-07T00:00:00.000+10:00,53.300,140,603
2005-09-08T00:00:00.000+10:00,53.300,140,603
2005-09-09T00:00:00.000+10:00,53.300,140,603
2005-09-10T00:00:00.000+10:00,53.300,140,603
2005-09-11T00:00:00.000+10:00,53.300,140,603
2005-09-12T00:00:00.000+10:00,53.300,140,603
2005-09-13T00:00:00.000+10:00,53.300,140,603
2005-09-14T00:00:00.000+10:00,53.300,140,603
2005-09-15T00:00:00.000+10:00,53.300,140,603
2005-09-16T00:00:00.000+10:00,53.300,140,603
2005-09-17T00:00:00.000+10:00,53.300,140,603
2005-09-18T00:00:00.000+10:00,53.300,140,603
2005-09-19T00:00:00.000+10:00,53.300,140,603
2005-09-20T00:00:00.000+10:00,53.300,140,603
2005-09-21T00:00:00.000+10:00,53.300,140,603
2005-09-22T00:00:00.000+10:00,53.300,140,603
2005-09-23T00:00:00.000+10:00,53.300,140,603
2005-09-24T00:00:00.000+10:00,53.300,140,603
2005-09-25T00:00:00.000+10:00,53.300,140,603
2005-09-26T00:00:00.000+10:00,53.300,140,603
2005-09-27T00:00:00.000+10:00,53.300,140,603
2005-09-28T00:00:00.000+10:00,53.300,140,603
2005-09-29T00:00:00.000+10:00,53.300,140,603
2005-09-30T00:00:00.000+10:00,53.300,140,603
2005-10-01T00:00:00.000+10:00,53.300,140,603
2005-10-02T00:00:00.000+10:00,53.300,140,603
2005-10-03T00:00:00.000+10:00,53.300,140,603
2005-10-04T00:00:00.000+10:00,53.300,140,603
2005-10-05T00:00:00.000+10:00,53.300,140,603
2005-10-06T00:00:00.000+10:00,53.300,140,603
2005-10-07T00:00:00.000+10:00,53.300,140,603
2005-10-08T00:00:00.000+10:00,53.300,140,603
2005-10-09T00:00:00.000+10:00,53.300,140,603
2005-10-10T00:00:00.000+10:00,53.300,140,603
2005-10-11T00:00:00.000+10:00,53.300,140,603
2005-10-12T00:00:00.000+10:00,53.300,140,603
2005-10-13T00:00:00.000+10:00,53.300,140,603
2005-10-14T00:00:00.000+10:00,53.300,140,603
2005-10-15T00:00:00.000+10:00,53.300,140,603
2005-10-16T00:00:00.000+10:00,53.300,140,603
2005-10-17T00:00:00.000+10:00,53.300,140,603
2005-10-18T00:00:00.000+10:00,53.300,140,603
2005-10-19T00:00:00.000+10:00,53.300,140,603
2005-10-20T00:00:00.000+10:00,53.300,140,603
2005-10-21T00:00:00.000+10:00,53.300,140,603
2005-10-22T00:00:00.000+10:00,53.300,140,603
2005-10-23T00:00:00.000+10:00,53.300,140,603
2005-10-24T00:00:00.000+10:00,53.300,140,603
2005-10-25T00:00:00.000+10:00,53.300,140,603
2005-10-26T00:00:00.000+10:00,53.300,140,603
2005-10-27T00:00:00.000+10:00,53.300,140,603
2005-10-28T00:00:00.000+10:00,53.300,140,603
2005-10-29T00:00:00.000+10:00,53.300,140,603
2005-10-30T00:00:00.000+10:00,53.300,140,603
2005-10-31T00:00:00.000+10:00,53.300,140,603
2005-11-01T00:00:00.000+10:00,53.300,140,603
2005-11-02T00:00:00.000+10:00,53.300,140,603
2005-11-03T00:00:00.000+10:00,53.300,140,603
2005-11-04T00:00:00.000+10:00,53.300,140,603
2005-11-05T00:00:00.000+10:00,53.300,140,603
2005-11-06T00:00:00.000+10:00,53.300,140,603
2005-11-07T00:00:00.000+10:00,53.300,140,603
2005-11-08T00:00:00.000+10:00,53.300,140,603
2005-11-09T00:00:00.000+10:00,53.300,140,603
2005-11-10T00:00:00.000+10:00,53.300,140,603
2005-11-11T00:00:00.000+10:00,53.300,140,603
2005-11-12T00:00:00.000+10:00,53.300,140,603
2005-11-13T00:00:00.000+10:00,53.300,140,603
2005-11-14T00:00:00.000+10:00,53.300,140,603
2005-11-15T00:00:00.000+10:00,53.300,140,603
2005-11-16T00:00:00.000+10:00,53.300,140,603
2005-11-17T00:00:00.000+10:00,53.300,140,603
2005-11-18T00:00:00.000+10:00,53.300,140,603
2005-11-19T00:00:00.000+10:00,53.300,140,603
2005-11-20T00:00:00.000+10:00,53.300,140,603
2005-11-21T00:00:00.000+10:00,53.300,140,603
2005-11-22T00:00:00.000+10:00,53.300,140,603
2005-11-23T00:00:00.000+10:00,53.300,140,603
2005-11-24T00:00:00.000+10:00,53.300,140,603
2005-11-25T00:00:00.000+10:00,53.300,140,603
2005-11-26T00:00:00.000+10:00,53.300,140,603
2005-11-27T00:00:00.000+10:00,53.300,140,603
2005-11-28T00:00:00.000+10:00,53.300,140,603
2005-11-29T00:00:00.000+10:00,53.300,140,603
2005-11-30T00:00:00.000+10:00,53.300,140,603
2005-12-01T00:00:00.000+10:00,53.300,140,603
2005-12-02T00:00:00.000+10:00,53.300,140,603
2005-12-03T00:00:00.000+10:00,53.300,140,603
2005-12-04T00:00:00.000+10:00,53.300,140,603
2005-12-05T00:00:00.000+10:00,53.300,140,603
2005-12-06T00:00:00.000+10:00,53.300,140,603
2005-12-07T00:00:00.000+10:00,53.300,140,603
2005-12-08T00:00:00.000+10:00,53.300,140,603
2005-12-09T00:00:00.000+10:00,53.300,140,603
